0.01013416014097811; 39.03376742;-94.57630724; FH-AP-4th-Flr-DC;134.193.131.79; fh_4_2; v; 40;39.0339127424519;-94.5762817561626;0;0;Map;2009;466;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:0F:1B:57:FD:40;;UMKCWPA;Cisco Systems. Inc;-64;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;82;55361621;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.0038431122299072; 39.03395181;-94.57633272; FH-AP-547;134.193.131.52; fh_4_2; v; 40;39.0339127424519;-94.5762817561626;0;0;Map;2009;466;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:1F:C2:98:B3:B0;;UMKCWPA;Cisco Systems. Inc;-59;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;82;55361621;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.013087196905987619; 39.03368877;-94.57644202; FH-AP-5thFlrSE;134.193.131.65; fh_4_3; v; 41;39.0338346123419;-94.5762864500284;0;0;Map;1998;708;1;Flarshim 4th Floor;3;FH4_3.19_scan1;2C:36:F8:B8:29:B0;;UMKCWPA;Cisco Systems. Inc;-86;-1;1;2412;20;g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;7224539;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.007750410501665493; 39.03394608;-94.57627036; FH-AP-250;134.193.131.66; fh_4_3; v; 41;39.0338346123419;-94.5762864500284;0;0;Map;1998;708;1;Flarshim 4th Floor;3;FH4_3.19_scan1;2C:36:F8:B8:DC:90;;UMKCWPA;Cisco Systems. Inc;-84;-1;1;2412;20;g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;7224539;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.004120474367171444; 39.03377836;-94.57631193; FH-AP-2ndFlr_East_DC;134.193.131.64; fh_4_3; v; 41;39.0338346123419;-94.5762864500284;0;0;Map;1998;708;1;Flarshim 4th Floor;3;FH4_3.19_scan1;E8:40:40:CC:A2:30;;UMKCWPA;Cisco Systems. Inc;-77;-1;1;2412;20;g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;7224539;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.004439498380878267; 39.03377159;-94.57630254; FH-AP-5thFlrDC;134.193.131.63; fh_4_3; v; 41;39.0338346123419;-94.5762864500284;0;0;Map;1998;708;1;Flarshim 4th Floor;3;FH4_3.19_scan1;E8:40:40:DF:57:B0;;UMKCWPA;Cisco Systems. Inc;-78;-1;1;2412;20;g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;7224539;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.016548032222151947; 39.03378305;-94.57658753; FH-AP-423;134.193.131.50; fh_4_3; v; 41;39.0338346123419;-94.5762864500284;0;0;Map;1998;708;1;Flarshim 4th Floor;3;FH4_3.19_scan1;E8:40:40:DF:73:10;;UMKCWPA;Cisco Systems. Inc;-87;-1;1;2412;20;g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;7224539;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.009537750391781279; 39.03396587;-94.57634144; FH-AP-450;134.193.130.246; fh_4_3; v; 41;39.0338346123419;-94.5762864500284;0;0;Map;1998;708;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F0:29:29:2B:FC:70;;UMKCWPA;Cisco Systems. Inc;-70;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;7224539;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.020229143670652948; 39.03354188;-94.57629181; FH-AP-457;134.193.131.72; fh_4_3; v; 41;39.0338346123419;-94.5762864500284;0;0;Map;1998;708;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:0F:1B:29:36:F0;;UMKCWPA;Cisco Systems. Inc;-76;-1;6;2437;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;7224539;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.004775040561274413; 39.03376742;-94.57630724; FH-AP-4th-Flr-DC;134.193.131.79; fh_4_3; v; 41;39.0338346123419;-94.5762864500284;0;0;Map;1998;708;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:0F:1B:57:FD:40;;UMKCWPA;Cisco Systems. Inc;-56;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;7224539;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.013833908173751377; 39.0336346;-94.57627505; FH-AP-560_Entrance;134.193.131.53; fh_4_3; v; 41;39.0338346123419;-94.5762864500284;0;0;Map;1998;708;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:1F:C2:98:C2:10;;UMKCWPA;Cisco Systems. Inc;-78;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;7224539;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.009102957068944442; 39.03368877;-94.57644202; FH-AP-5thFlrSE;134.193.131.65; fh_4_4; v; 42;39.0337424187009;-94.5762871205807;0;0;Map;1996;994;1;Flarshim 4th Floor;3;FH4_3.19_scan1;2C:36:F8:B8:29:B0;;UMKCWPA;Cisco Systems. Inc;-73;-1;1;2412;20;g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;101586772;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.014101228209310273; 39.03394608;-94.57627036; FH-AP-250;134.193.131.66; fh_4_4; v; 42;39.0337424187009;-94.5762871205807;0;0;Map;1996;994;1;Flarshim 4th Floor;3;FH4_3.19_scan1;2C:36:F8:B8:DC:90;;UMKCWPA;Cisco Systems. Inc;-86;-1;1;2412;20;g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;101586772;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.0021789562577153115; 39.03377159;-94.57630254; FH-AP-345_DC;134.193.131.59; fh_4_4; v; 42;39.0337424187009;-94.5762871205807;0;0;Map;1996;994;1;Flarshim 4th Floor;3;FH4_3.19_scan1;50:06:04:6E:65:70;;UMKCWPA;Cisco Systems. Inc;-66;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;101586772;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.018931266597574808; 39.03346844;-94.57628712; FH-AP-570_Suite;134.193.131.80; fh_4_4; v; 42;39.0337424187009;-94.5762871205807;0;0;Map;1996;994;1;Flarshim 4th Floor;3;FH4_3.19_scan1;50:06:04:6E:68:70;;UMKCWPA;Cisco Systems. Inc;-79;-1;6;2437;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;101586772;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.016366557456204286; 39.03378305;-94.57658753; FH-AP-423;134.193.131.50; fh_4_4; v; 42;39.0337424187009;-94.5762871205807;0;0;Map;1996;994;1;Flarshim 4th Floor;3;FH4_3.19_scan1;E8:40:40:DF:73:10;;UMKCWPA;Cisco Systems. Inc;-82;-1;1;2412;20;g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;101586772;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.01983562284175559; 39.03345542;-94.57629517; FH-AP-370;134.193.131.54; fh_4_4; v; 42;39.0337424187009;-94.5762871205807;0;0;Map;1996;994;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:0F:1B:29:38:70;;UMKCWPA;Cisco Systems. Inc;-85;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;101586772;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.002037274741623105; 39.03376742;-94.57630724; FH-AP-4th-Flr-DC;134.193.131.79; fh_4_4; v; 42;39.0337424187009;-94.5762871205807;0;0;Map;1996;994;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:0F:1B:57:FD:40;;UMKCWPA;Cisco Systems. Inc;-52;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;101586772;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.014673978759191913; 39.03395181;-94.57633272; FH-AP-547;134.193.131.52; fh_4_4; v; 42;39.0337424187009;-94.5762871205807;0;0;Map;1996;994;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:1F:C2:98:B3:B0;;UMKCWPA;Cisco Systems. Inc;-85;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;101586772;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.007478128778310758; 39.0336346;-94.57627505; FH-AP-560_Entrance;134.193.131.53; fh_4_4; v; 42;39.0337424187009;-94.5762871205807;0;0;Map;1996;994;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:1F:C2:98:C2:10;;UMKCWPA;Cisco Systems. Inc;-64;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;81;101586772;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.010545661380574905; 39.03346844;-94.57628712; FH-AP-570_Suite;134.193.131.80; fh_4_5; v; 43;39.0336210562671;-94.5762884616852;0;0;Map;1993;1370;1;Flarshim 4th Floor;3;FH4_3.19_scan1;50:06:04:6E:68:70;;UMKCWPA;Cisco Systems. Inc;-70;-1;6;2437;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;82;33986391;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.010428928097094071; 39.03377159;-94.57630254; FH-AP-5thFlrDC;134.193.131.63; fh_4_5; v; 43;39.0336210562671;-94.5762884616852;0;0;Map;1993;1370;1;Flarshim 4th Floor;3;FH4_3.19_scan1;E8:40:40:DF:57:B0;;UMKCWPA;Cisco Systems. Inc;-85;-1;1;2412;20;g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;82;33986391;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.003203308988029558; 39.0335747;-94.57628779; FH-AP-272;134.193.131.78; fh_4_5; v; 43;39.0336210562671;-94.5762884616852;0;0;Map;1993;1370;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:0F:1B:0E:F4:90;;UMKCWPA;Cisco Systems. Inc;-83;-1;6;2437;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;82;33986391;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.005473839830940258; 39.03354188;-94.57629181; FH-AP-457;134.193.131.72; fh_4_5; v; 43;39.0336210562671;-94.5762884616852;0;0;Map;1993;1370;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:0F:1B:29:36:F0;;UMKCWPA;Cisco Systems. Inc;-58;-1;6;2437;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;82;33986391;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.011450728323249369; 39.03345542;-94.57629517; FH-AP-370;134.193.131.54; fh_4_5; v; 43;39.0336210562671;-94.5762884616852;0;0;Map;1993;1370;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:0F:1B:29:38:70;;UMKCWPA;Cisco Systems. Inc;-86;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;82;33986391;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.0011806691950327361; 39.0336346;-94.57627505; FH-AP-560_Entrance;134.193.131.53; fh_4_5; v; 43;39.0336210562671;-94.5762884616852;0;0;Map;1993;1370;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:1F:C2:98:C2:10;;UMKCWPA;Cisco Systems. Inc;-51;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;6;0;82;33986391;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.012618924621229715; 39.03368877;-94.57644202; FH-AP-5thFlrSE;134.193.131.65; fh_4_6; v; 44;39.0335465719234;-94.5762944966555;0;0;Map;1979;1601;1;Flarshim 4th Floor;3;FH4_3.19_scan1;2C:36:F8:B8:29:B0;;UMKCWPA;Cisco Systems. Inc;-83;-1;1;2412;20;g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;5;0;80;15688741;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.005413226096111867; 39.03346844;-94.57628712; FH-AP-570_Suite;134.193.131.80; fh_4_6; v; 44;39.0335465719234;-94.5762944966555;0;0;Map;1979;1601;1;Flarshim 4th Floor;3;FH4_3.19_scan1;50:06:04:6E:68:70;;UMKCWPA;Cisco Systems. Inc;-55;-1;6;2437;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;5;0;80;15688741;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.0003548242442071628; 39.03354188;-94.57629181; FH-AP-457;134.193.131.72; fh_4_6; v; 44;39.0335465719234;-94.5762944966555;0;0;Map;1979;1601;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:0F:1B:29:36:F0;;UMKCWPA;Cisco Systems. Inc;-52;-1;6;2437;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;5;0;80;15688741;F4:0F:1B:57:FD:4F;UMKCWPA; 
0.01527538950949193; 39.03376742;-94.57630724; FH-AP-4th-Flr-DC;134.193.131.79; fh_4_6; v; 44;39.0335465719234;-94.5762944966555;0;0;Map;1979;1601;1;Flarshim 4th Floor;3;FH4_3.19_scan1;F4:0F:1B:57:FD:40;;UMKCWPA;Cisco Systems. Inc;-71;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,9,7.2;;MGT-CCMP;MGT-CCMP;;Infrastructure;5;0;80;15688741;F4:0F:1B:57:FD:4F;UMKCWPA; 
